time,open,high,low,close,Volume,Volume MA
1701302400,37854.65,37865.21,37762.16,37770.24,461.57007,649.2056484999464
1701304200,37770.24,37844,37770.23,37778.94,312.66046,585.1145404999463
1701306000,37778.95,37788,37721.49,37776.99,301.72392,493.5559109999464
1701307800,37777,37811.1,37699.93,37703.42,286.53168,448.3678269999464
1701309600,37703.43,37820,37686.84,37819.99,253.93416,410.83509399994637
1701311400,37820,37916,37795.48,37876.05,495.5304,404.3648839999463
1701313200,37876.04,37887.96,37840.35,37868,291.76356,398.79308999994635
1701315000,37867.99,38051.84,37856.4,38051.84,685.66269,412.2840889999463
1701316800,38051.84,38145.85,38035,38040.64,868.39105,431.03059449994623
1701318600,38040.64,38080,37963.97,37975.94,332.08547,429.69057849994624
1701320400,37975.95,38016,37913.86,37937.89,742.35581,441.2069644999463
1701322200,37937.88,37970.18,37853.09,37885.63,497.52755,450.6080489999464
1701324000,37885.63,37950,37854.74,37929.78,390.40235,451.87769599994635
1701325800,37929.77,37946.93,37794.45,37864,699.51603,436.28201599994634
1701327600,37864.01,37903.22,37793.44,37823.45,742.5738,438.3181579999464
1701329400,37823.45,37862.29,37767.11,37792.98,701.01031,459.95620599994635
1701331200,37792.98,37814.48,37668,37694.09,616.85002,481.0944094999463
1701333000,37694.08,37711,37553.6,37668.87,1111.20489,523.8314679999463
1701334800,37668.86,37730.48,37610.48,37715.6,563.31683,533.4259664999463
1701336600,37715.6,37737.9,37684.23,37713.54,357.96044,535.6285744999464
1701338400,37713.53,37757.52,37697.11,37757.51,266.22289,525.8612154999464
1701340200,37757.52,37765,37680,37680.01,357.13419,528.0849019999465
1701342000,37680,37753.52,37655.11,37753.52,396.42093,532.8197524999465
1701343800,37753.51,37905.26,37751.98,37885.15,582.14791,547.6005639999464
1701345600,37885.15,37922.2,37844.05,37868.77,710.10505,570.4091084999465
1701347400,37868.77,37905.21,37826.23,37879.99,495.5987,570.4125234999465
1701349200,37879.99,37907.33,37754,37893.43,564.29397,584.0390439999466
1701351000,37893.44,37966.94,37625.81,37725.85,1272.09095,613.3604569999466
1701352800,37725.86,37770.24,37500,37733.99,1851.88795,662.5353019999466
1701354600,37734,37781.04,37585.74,37655.09,809.12112,686.3870844999466
1701356400,37655.08,37729.82,37577.17,37645.34,697.95104,684.1668459999466
1701358200,37645.34,37703.41,37520.01,37619.84,774.61958,698.0214474999466
1701360000,37619.85,37648.68,37535,37631.75,581.75067,707.5888634999466
1701361800,37631.75,37729.88,37605.92,37661.89,437.60399,694.4932614999465
1701363600,37661.88,37690,37631.1,37690,381.16304,676.4227234999464
1701365400,37690,37757.77,37687.26,37740.86,337.60094,658.2522549999464
1701367200,37740.86,37807.37,37710.89,37806,375.90915,646.2052114999465
