time,open,high,low,close,Volume,Volume MA
1696032000,1667.45,1672.54,1666.59,1671.11,5202.7815,10899.258985000015
1696035600,1671.11,1671.4,1666.87,1667.18,4485.7913,10600.224310000016
1696039200,1667.18,1670.63,1666.19,1670.58,3309.1161,10468.665190000016
1696042800,1670.58,1672.56,1669.17,1670.3,2578.4768,8274.311975000015
1696046400,1670.29,1671.19,1670.01,1670.01,1499.6648,7421.475365000016
1696050000,1670.01,1673.38,1670.01,1673.37,2240.9947,7167.771510000016
1696053600,1673.38,1675.57,1672.36,1672.49,2637.0493,6953.435555000016
1696057200,1672.49,1674.16,1670.99,1671.94,4579.4675,6836.247755000017
1696060800,1671.95,1674.6,1671.63,1674.26,5050.8197,6325.688615000016
1696064400,1674.27,1677.51,1673.88,1675.38,4143.3144,5961.872850000016
1696068000,1675.38,1676.04,1674.66,1675.69,2196.4209,4328.611125000016
1696071600,1675.68,1679.24,1674.31,1675.96,9586.0352,4345.494935000016
1696075200,1675.95,1678.32,1673.28,1674.11,9690.6064,4435.974460000017
1696078800,1674.12,1681.99,1673.02,1680.63,10272.8919,4696.504225000017
1696082400,1680.64,1687.11,1679.22,1681.52,14882.1356,5025.958500000016
1696086000,1681.51,1694.32,1680,1683.33,13793.5208,5450.529925000015
1696089600,1683.32,1686.22,1679.18,1680.89,6829.9141,5503.505590000015
1696093200,1680.89,1680.89,1673.6,1679.69,9449.1587,5856.071200000015
1696096800,1679.69,1680.3,1675.15,1676.94,4451.3873,5969.863530000015
1696100400,1676.94,1681.2,1675.44,1679.13,3394.1421,6013.684455000015
1696104000,1679.14,1680.84,1678.01,1680.03,2266.1922,5866.854990000016
1696107600,1680.03,1683.4,1666.33,1674.23,6413.1005,5963.220450000016
1696111200,1674.23,1677.5,1673.82,1674.94,3850.1765,5990.2734700000165
1696114800,1674.94,1674.95,1669.24,1670.89,4121.7558,6067.437420000016
1696118400,1670.89,1674.74,1670.42,1674.01,2425.3975,6113.724055000016
1696122000,1674.02,1677.8,1672.78,1674.01,2979.2233,6150.635485000016
1696125600,1674,1674.86,1672.02,1673.73,4546.7735,6246.121695000016
1696129200,1673.72,1674.65,1672.13,1674.49,2377.9487,6136.045755000016
1696132800,1674.5,1675.53,1673.49,1675.52,2482.312,6007.620370000016
1696136400,1675.53,1680.06,1675.35,1679.3,7122.4817,6156.5787350000155
1696140000,1679.29,1680.59,1678,1678.94,4263.8256,6259.948970000016
1696143600,1678.95,1679.73,1677.28,1678.44,3619.9276,5961.643590000016
1696147200,1678.45,1681.36,1676.71,1679.36,4230.9349,5688.660015000016
1696150800,1679.36,1687.54,1679.35,1686.06,7269.9416,5538.512500000016
1696154400,1686.06,1692.08,1684.09,1686.49,9184.5915,5253.635295000016
1696158000,1686.5,1691.7,1684.77,1688.84,5583.0382,4843.111165000016
1696161600,1688.84,1689.17,1684.02,1687.39,4366.7429,4719.952605000016
1696165200,1687.38,1687.69,1682.19,1686.88,8188.0823,4656.898785000016
1696168800,1686.87,1691.1,1678.36,1681.49,11936.293,5031.144070000016
1696172400,1681.5,1684.45,1681.08,1684.03,4702.8117,5096.577550000016
1696176000,1684.02,1684.43,1678.16,1679.54,5261.2914,5246.332510000017
1696179600,1679.54,1681.62,1671,1672.84,11733.131,5512.334035000016
1696183200,1672.85,1676.51,1672.25,1675.67,3413.129,5490.481660000016
1696186800,1675.67,1677.3,1674.28,1676.25,2836.2296,5426.205350000017
1696190400,1676.25,1676.82,1668,1674.17,10345.4098,5822.205965000016
1696194000,1674.16,1678.33,1673.65,1678.17,2547.8651,5800.638055000016
1696197600,1678.17,1751,1676.32,1734.55,78208.1494,9483.706850000015
1696201200,1734.55,1737.02,1725.11,1733.79,25986.0555,10664.112190000014
1696204800,1733.8,1735.53,1721.05,1724.38,13505.3984,11215.266510000014
1696208400,1724.38,1726.67,1718.21,1725.89,11130.4888,11415.666865000014
1696212000,1725.9,1728.9,1724.5,1727.06,8591.0046,11632.025815000012
1696215600,1727.06,1733.42,1725.41,1729.37,13595.0129,12130.780080000013
1696219200,1729.37,1730,1725.1,1726.33,6137.8325,12226.124960000012
1696222800,1726.32,1728.85,1712.27,1718,15146.3175,12619.943755000013
1696226400,1718,1724.98,1716.63,1724.91,8407.5318,12581.090770000013
1696230000,1724.9,1734.13,1722.83,1730.42,17394.3953,13171.658625000011
1696233600,1730.43,1744,1726.66,1734.24,19143.1637,13910.47966500001
1696237200,1734.23,1736.14,1729.65,1731.54,9404.3049,13971.290795000008
1696240800,1731.53,1733.01,1730.29,1731.47,6874.9883,13718.22556000001
1696244400,1731.46,1734.13,1724.91,1725.07,12039.3558,14085.05276500001
1696248000,1725.07,1734.04,1723.92,1729.74,11534.6086,14398.718625000009
1696251600,1729.73,1730.64,1719,1728.01,12132.5073,14418.687440000009
1696255200,1728,1728.72,1704.17,1715.98,28537.3801,15674.899995000009
1696258800,1715.97,1717.1,1687.41,1691.6,31342.9132,17100.23417500001
1696262400,1691.61,1693.95,1679.76,1686.85,26996.4851,17932.787940000006
1696266000,1686.85,1691.38,1681.41,1688.95,14714.031,18541.096235000008
1696269600,1688.95,1692.2,1640,1658.36,45979.9282,16929.68517500001
1696273200,1658.36,1674.58,1649.5,1674.33,19420.7018,16601.417490000007
1696276800,1674.32,1674.33,1664.48,1665.35,6899.6289,16271.129015000008
1696280400,1665.52,1666.43,1636.79,1655,22676.4098,16848.42506500001
1696284000,1655.01,1661.54,1649.52,1661.3,9047.8522,16871.267445000012
1696287600,1661.31,1666.14,1658.89,1662.4,7923.4491,16587.689255000012
1696291200,1662.41,1666.62,1660.42,1662.11,9699.5591,16765.775585000014
1696294800,1662.1,1668.4,1659.91,1667.95,6615.5126,16339.235340000014
1696298400,1667.94,1667.96,1665.97,1667.32,3803.0742,16109.012460000013
1696302000,1667.32,1667.65,1663.41,1665.74,6651.2605,15571.855720000012
1696305600,1665.75,1668.03,1663.5,1667.38,5484.9444,14888.944755000013
1696309200,1667.38,1670.65,1664.55,1666.02,4232.3374,14630.346380000014
1696312800,1666.02,1670.51,1664.51,1669.01,5060.6052,14539.627225000013
1696316400,1669,1669.66,1662,1662.42,7832.0888,14329.263875000013
1696320000,1662.42,1667.68,1662.4,1664.39,5474.9061,14026.278750000016
1696323600,1664.38,1665.92,1659.26,1659.53,7151.1066,13777.208715000015
1696327200,1659.53,1661.43,1654.51,1659.67,10744.7282,12887.576120000016
1696330800,1659.67,1659.85,1650.15,1656.33,12789.0242,11959.881670000013
1696334400,1656.34,1658.72,1648.87,1656.23,9493.9227,11084.753550000014
1696338000,1656.24,1663.24,1652.97,1661,9552.2222,10826.663110000014
1696341600,1660.99,1661,1643,1648.5,21639.1198,9609.622690000015
1696345200,1648.49,1652.8,1643.95,1648.46,9292.0429,9103.189745000014
1696348800,1648.45,1653.09,1647.05,1650.98,6563.0558,9086.361090000015
1696352400,1650.99,1658.6,1650.58,1655.47,8687.9758,8386.939390000014
1696356000,1655.48,1656.32,1648.92,1648.92,6033.2136,8236.207460000014
1696359600,1648.92,1656.03,1646,1650.28,12707.0916,8475.389585000015
1696363200,1650.27,1659.71,1645.68,1656.69,11571.029,8568.963080000014
1696366800,1656.7,1658.09,1654.07,1654.7,4593.5133,8467.863115000015
1696370400,1654.7,1658.44,1648.7,1657.57,6670.0115,8611.209980000014
1696374000,1657.57,1659.84,1654.34,1656.88,5944.7709,8575.885500000015
1696377600,1656.88,1657.66,1625,1638.45,33803.3633,9991.806445000013
1696381200,1638.45,1640.65,1634.01,1639.26,14078.9021,10484.134680000014
1696384800,1639.26,1647.14,1637.52,1641.81,9946.9467,10728.451755000015
1696388400,1641.81,1646.25,1641.07,1641.85,5173.1996,10595.507295000014
1696392000,1641.85,1641.94,1637.62,1639.15,4701.7902,10556.851500000015
1696395600,1639.15,1640.86,1636.06,1640.85,4329.4712,10415.769730000015
1696399200,1640.85,1642.37,1636.29,1642.37,7251.8878,10241.127710000013
1696402800,1642.37,1644.77,1641.2,1644.77,4928.9067,9848.121835000013
1696406400,1644.77,1648.56,1643.65,1646.46,6179.2551,9682.388455000013
1696410000,1646.47,1652.57,1645.43,1651.76,6586.4169,9534.098190000015
1696413600,1651.76,1652.46,1646.34,1646.35,5178.7389,8711.079145000014
1696417200,1646.35,1647.84,1645.16,1646.6,4480.6769,8470.510845000013
1696420800,1646.6,1650.28,1644.9,1646.32,6842.731,8484.494605000013
1696424400,1646.31,1646.36,1633.4,1635.24,14292.8586,8764.738745000013
1696428000,1635.25,1638.1,1627.39,1633.97,15680.1436,9247.085245000015
1696431600,1633.98,1637.9,1631.86,1632.63,8691.179,9046.289615000016
1696435200,1632.64,1643.37,1631.7,1638.11,8743.5097,8904.913650000015
1696438800,1638.1,1642.58,1637.34,1639.09,5221.869,8936.331435000016
1696442400,1639.09,1644.44,1638.35,1643.77,6180.4963,8911.855675000017
1696446000,1643.78,1654.81,1637.37,1643.01,28069.5088,10018.092570000017
1696449600,1643.02,1647.62,1640.6,1641.88,5993.1886,8627.583835000016
1696453200,1641.88,1648.09,1641.63,1644.02,5613.0752,8204.292490000016
1696456800,1644.01,1649.44,1643,1648.58,5108.2433,7962.3573200000155
1696460400,1648.57,1652.79,1646.57,1646.58,5785.3582,7992.965250000016
1696464000,1646.58,1655.47,1644.97,1650.3,10074.3574,8261.593610000016
1696467600,1650.31,1651.11,1644,1647.22,6306.3593,8360.438015000018
1696471200,1647.22,1647.57,1643.08,1643.87,6496.4537,8322.666310000019
1696474800,1643.87,1646.44,1642.01,1642.23,4380.9313,8295.267540000019
1696478400,1642.22,1644.88,1641.56,1644.88,3219.4285,8147.276210000018
1696482000,1644.88,1646.03,1640.13,1640.29,4299.1206,8032.911395000017
1696485600,1640.29,1641.4,1636.79,1638.08,5505.0458,8049.226740000017
1696489200,1638.07,1638.08,1631.88,1636.07,6974.409,8173.913345000017
1696492800,1636.07,1639.05,1634.73,1638.22,5250.2924,8094.291415000017
1696496400,1638.21,1642,1637.01,1638.75,4814.9099,7620.393980000017
1696500000,1638.75,1641.64,1636.9,1641.3,4805.0143,7076.637515000017
1696503600,1641.3,1641.47,1636.14,1636.66,5007.9401,6892.475570000017
1696507200,1636.67,1637.77,1631.44,1633.76,7256.4746,6818.123815000016
1696510800,1633.77,1649.53,1633.71,1642.67,21397.6732,7626.9140250000155
1696514400,1642.68,1647.99,1639.77,1641.84,11643.4343,7900.060925000015
1696518000,1641.85,1642.2,1606.73,1618.3,53893.399,9191.255435000015
1696521600,1618.3,1621.5,1608.4,1614.1,21060.127,9944.602355000015
1696525200,1614.1,1619.18,1608.71,1616.56,14288.663,10378.381745000017
1696528800,1616.57,1619.23,1612.4,1617.32,9330.9714,10589.518150000016
1696532400,1617.32,1620,1614.59,1616.51,8994.4048,10749.970480000016
1696536000,1616.51,1619.77,1613.91,1616.62,7477.4484,10620.125030000016
1696539600,1616.61,1619,1614.43,1614.46,4985.2371,10554.068920000016
1696543200,1614.45,1617.86,1610.29,1615.76,5203.4336,10489.417915000015
1696546800,1615.77,1617.56,1611.09,1611.79,4713.2162,10506.032160000013
1696550400,1611.79,1617.76,1611.79,1617.17,6346.516,10662.386535000014
1696554000,1617.16,1622.91,1616.88,1621.95,5046.5313,10699.757070000014
1696557600,1621.94,1625.35,1621.94,1623.3,5293.4275,10689.176155000014
1696561200,1623.31,1624.89,1622.17,1624.28,4043.7772,10542.644565000015
1696564800,1624.27,1624.37,1621.25,1622.84,3549.8299,10457.621440000015
1696568400,1622.85,1623.18,1618.75,1620.84,3980.971,10415.924495000016
1696572000,1620.84,1622.39,1619.16,1622.3,3725.6839,10361.957975000016
1696575600,1622.29,1632.75,1621.58,1630.89,9822.2844,10602.675190000014
1696579200,1630.88,1637.78,1630.67,1633.19,10272.0033,10753.451625000016
1696582800,1633.2,1635.6,1632.29,1634.23,4290.0813,9898.072030000016
1696586400,1634.24,1639.5,1631.41,1631.7,8968.9494,9764.347785000016
1696590000,1631.7,1635.03,1628.81,1634.69,6690.3168,7404.193675000017
1696593600,1634.7,1635.73,1613,1615.82,23413.5399,7521.864320000017
1696597200,1615.82,1638.69,1611.68,1629.59,22222.2123,7918.541785000018
1696600800,1629.6,1636.67,1626.23,1634.14,10609.2291,7982.454670000016
1696604400,1634.15,1649.71,1632.89,1642.86,23021.6613,8683.817495000018
1696608000,1642.87,1645.28,1634.43,1639.99,11277.9455,8873.842350000017
1696611600,1639.99,1649.45,1637.12,1647.32,9896.8458,9119.422785000019
1696615200,1647.32,1649.07,1644.56,1646.45,5530.361,9135.76915500002
1696618800,1646.44,1654.67,1645.23,1646.24,12765.764,9538.39654500002
1696622400,1646.24,1648.63,1644.14,1646.37,4326.1074,9437.37611500002
1696626000,1646.37,1662,1645.12,1652.36,13771.1431,9873.606705000018
1696629600,1652.36,1655.14,1644.65,1644.96,5536.2949,9885.75007500002
1696633200,1644.96,1646.59,1643,1645.03,6106.4523,9988.883830000019
1696636800,1645.03,1647.71,1643.97,1644.27,5093.5877,10066.071720000018
1696640400,1644.27,1646.49,1641.05,1642.86,4293.1668,10081.68151000002
1696644000,1642.86,1643.84,1641,1641.01,3249.8885,10057.89174000002
1696647600,1641.01,1643.55,1640,1641.2,3558.0313,9744.67908500002
1696651200,1641.2,1643.19,1640.99,1640.99,3129.8229,9387.570065000018
1696654800,1641,1641.74,1639.17,1640.24,3457.5266,9345.94233000002
1696658400,1640.25,1640.25,1637,1638.04,3718.1147,9083.40059500002
1696662000,1638.03,1639.19,1636.12,1636.78,3117.7414,8904.77182500002
1696665600,1636.78,1643.29,1636.13,1642.41,10551.9961,8261.694635000018
1696669200,1642.41,1643.18,1638.19,1638.85,3460.392,7323.603620000018
1696672800,1638.85,1640.35,1638.03,1639.92,2547.9688,6920.540605000018
1696676400,1639.93,1642.36,1637.6,1638.67,5247.4551,6031.830295000018
1696680000,1638.68,1640.54,1638.35,1640.24,2671.2035,5601.493195000018
1696683600,1640.24,1643,1638.47,1641.71,4786.8146,5345.9916350000185
1696687200,1641.71,1642.35,1639.31,1641.89,2661.7058,5202.558875000018
1696690800,1641.89,1642.54,1635,1638.55,7069.565,4917.748925000018
1696694400,1638.54,1639.37,1637.53,1637.54,3058.3718,4854.362145000018
1696698000,1637.53,1638.88,1634.18,1636.4,4767.8917,4404.199575000018
1696701600,1636.4,1636.66,1633.38,1635,6137.1959,4434.2446250000185
1696705200,1634.99,1635,1630.03,1630.59,4801.7526,4369.009640000018
1696708800,1630.59,1633.43,1630.33,1633.22,3622.4858,4295.454545000018
1696712400,1633.22,1634.36,1631.34,1633.65,2821.054,4221.848905000018
1696716000,1633.66,1635.56,1633.65,1635.17,2845.9622,4201.652590000018
1696719600,1635.17,1636,1633.14,1633.57,4571.8784,4252.344945000017
1696723200,1633.56,1638.24,1633.56,1636.91,3644.7792,4278.092760000018
1696726800,1636.92,1639.62,1635.1,1639.62,3518.0177,4281.117315000018
1696730400,1639.61,1641.4,1636.37,1637.21,3958.4717,4293.135165000017
1696734000,1637.22,1639.39,1635.39,1639,6861.2071,4480.308450000017
1696737600,1639,1639.85,1632.02,1633.39,6087.3649,4257.076890000017
1696741200,1633.4,1633.64,1625,1629.19,11551.4203,4661.6283050000175
1696744800,1629.19,1630.91,1627.28,1628.06,3745.6155,4721.510640000017
1696748400,1628.06,1629.6,1627.05,1628.88,3805.9566,4649.435715000017
1696752000,1628.88,1629.23,1624.52,1628.42,4759.9241,4753.871745000017
1696755600,1628.42,1629.59,1622.08,1624.64,8094.2875,4919.245390000017
1696759200,1624.64,1625.46,1616.17,1618.89,11457.5254,5359.036370000018
1696762800,1618.88,1621.35,1616.83,1617.84,7579.3359,5384.524915000018
1696766400,1617.85,1624.4,1617.19,1620.99,7064.8937,5584.8510100000185
1696770000,1620.99,1634.75,1618.4,1629.28,13886.7699,6040.7949200000185
1696773600,1629.3,1637.45,1625.68,1633.61,10361.3853,6252.004390000018
1696777200,1633.61,1634,1630.59,1631.2,4641.3693,6243.985225000018
1696780800,1631.2,1634.59,1629.21,1632.89,4945.721,6310.1469850000185
1696784400,1632.9,1637,1631.17,1632.01,6882.4791,6513.218240000018
1696788000,1632.01,1635.74,1629.89,1635.74,4128.7508,6577.357670000018
1696791600,1635.73,1638.95,1634.59,1635.71,6480.5695,6672.792225000017
1696795200,1635.72,1637.67,1634.09,1636.24,2565.7105,6618.838790000018
1696798800,1636.24,1638.32,1632.8,1632.86,2945.2857,6590.202190000018
1696802400,1632.86,1633.88,1627.46,1631.15,6456.8949,6715.123350000019
1696806000,1631.14,1633.34,1630.31,1632.84,4000.9279,6572.10939000002
1696809600,1632.85,1633.27,1625.3,1626.54,6682.303,6601.85629500002
1696813200,1626.54,1633.49,1623.37,1631.28,8333.2715,6440.94885500002
1696816800,1631.28,1632.99,1630.03,1631.56,2683.882,6387.86218000002
1696820400,1631.55,1636,1631.55,1633.65,5117.146,6453.421650000019
1696824000,1633.65,1634.92,1632.48,1632.62,2678.6698,6349.358935000019
1696827600,1632.62,1633.45,1628.24,1628.54,3722.6846,6130.7787900000185
1696831200,1628.53,1629.9,1627.92,1628.46,4409.7636,5778.390700000019
1696834800,1628.46,1628.47,1617.11,1620.73,9942.933,5896.570555000018
1696838400,1620.73,1621.81,1613,1614.51,13319.8627,6209.3190050000185
1696842000,1614.51,1618.5,1583.32,1592.57,50905.4645,8060.253735000018
1696845600,1592.56,1598.89,1591.14,1595.57,19701.7872,8527.273830000018
1696849200,1595.58,1595.58,1586.1,1590.65,12484.2128,8919.41600500002
1696852800,1590.65,1593.77,1583.32,1587.13,13891.8123,9366.72057000002
1696856400,1587.14,1595.3,1585.53,1593.94,12002.354,9622.71431500002
1696860000,1593.94,1597.66,1589.58,1591.31,7253.8134,9778.96744500002
1696863600,1591.3,1593.02,1585.55,1586.29,10313.6662,9970.62228000002
1696867200,1586.28,1586.84,1546,1569.3,101300.5103,14907.362270000018
1696870800,1569.3,1580.5,1565.09,1580.31,16215.1268,15570.854325000018
1696874400,1580.3,1586.88,1577.24,1577.32,14687.614,15982.390280000018
1696878000,1577.32,1583.1,1576.64,1581.45,6844.8616,16124.586965000019
1696881600,1581.45,1583.91,1576.29,1576.3,3782.4339,15979.593510000017
1696885200,1576.3,1581.53,1573.76,1579.44,5410.6623,15833.46305000002
1696888800,1579.43,1581.35,1576.98,1576.99,4057.692,15902.153550000021
1696892400,1576.98,1581.1,1576.98,1580.13,4398.5713,15866.22481500002
1696896000,1580.13,1583.45,1577.12,1577.84,8003.1438,16132.448515000022
1696899600,1577.84,1580.83,1576.03,1579.49,4618.6332,16177.245945000022
1696903200,1579.48,1592.91,1578.19,1589.86,13017.2932,16607.622425000023
1696906800,1589.87,1590.35,1584.86,1584.86,5018.1821,16361.384880000021
1696910400,1584.87,1585.52,1583.28,1583.77,3843.4705,15887.565270000021
1696914000,1583.77,1586.76,1582.79,1586.14,2947.7812,13489.681105000021
1696917600,1586.13,1590.24,1586.08,1589.97,5076.5277,12758.418130000024
1696921200,1589.97,1594.09,1589.6,1590.23,9996.7297,12634.043975000022
1696924800,1590.22,1594.9,1589.87,1589.88,7050.1451,12291.960615000022
1696928400,1589.88,1590.22,1588,1589.53,6160.3305,11999.859440000024
1696932000,1589.53,1590.68,1580,1586.08,9629.952,12118.666370000023
1696935600,1586.07,1587.57,1577.2,1579.58,9658.8174,12085.923930000023
1696939200,1579.58,1583.76,1572,1574.32,12236.3187,7632.714350000022
1696942800,1574.31,1578.77,1571.83,1575.16,9684.917,7306.203860000021
1696946400,1575.16,1588.46,1564.41,1571.77,30987.7642,8121.211370000022
1696950000,1571.76,1574.73,1563.77,1567.84,24122.4924,8985.092910000021
1696953600,1567.85,1572.89,1560,1565.97,18718.9001,9731.916220000021
1696957200,1565.97,1567.16,1557.57,1562.61,14154.1932,10169.092765000021
1696960800,1562.61,1566.08,1560.27,1565.81,6291.1284,10280.76458500002
1696964400,1565.81,1569.11,1561.64,1566.01,5752.219,10348.44697000002
1696968000,1566,1567.51,1550.55,1559.93,17551.6952,10825.87454000002
1696971600,1559.93,1567.81,1559,1565.24,7889.5112,10989.41844000002
1696975200,1565.24,1569.58,1565.24,1568.14,3539.0837,10515.507965000019
1696978800,1568.14,1570.45,1566.96,1567.63,4710.0992,10500.103820000018
1696982400,1567.62,1575.59,1567.16,1574.36,7282.7261,10672.066600000018
1696986000,1574.36,1575.75,1570.72,1573.52,3905.1817,10719.936625000018
1696989600,1573.52,1574.9,1544.26,1559.34,29174.3122,11924.825850000017
1696993200,1559.33,1561.93,1555.74,1556.55,9982.5414,11924.116435000016
1696996800,1556.56,1561.64,1555.41,1560.29,5407.0593,11841.962145000016
1697000400,1560.28,1560.28,1551.92,1557.32,7582.5634,11913.073790000017
1697004000,1557.33,1557.93,1548.24,1556.05,10564.0563,11959.779005000017
1697007600,1556.04,1559.86,1553.76,1557.01,6970.139,11825.345085000017
1697011200,1557.02,1564.42,1556.47,1564.42,9892.2355,11708.140925000018
1697014800,1564.42,1578.28,1563.23,1576.34,17878.2827,12117.809210000018
1697018400,1576.33,1578.43,1572.89,1576.04,8427.971,10989.819550000018
1697022000,1576.05,1578.31,1571.49,1572.8,6008.1814,10084.104000000018
1697025600,1572.8,1576.64,1565.3,1572.33,12948.6894,9795.593465000018
1697029200,1572.33,1573.76,1566.28,1573.73,9209.4193,9548.354770000018
1697032800,1573.73,1576.26,1567.91,1570.84,9192.7358,9693.43514000002
1697036400,1570.84,1572.72,1553.99,1559.44,24129.5369,10612.301035000019
